order_id,order_date,ship_date,city,channel,customer_tier,quantity,unit_price,discount_pct,commission_paid,revenue
103267,02/01/2025,2025-02-04,Riyadh,online,silver,5,77.46,0.08,10.72,357.45
101150,12/19/2024,2025-01-01,Tabuk,phone,silver,8,79.88,,14.77,492.25
104262,2025-01-08,2025-01-12,tabuk,online,bronze,32,102.6,0.112,85.3,2843.19
100017,06/11/2025,2025-06-15,Jeddah,online,gold,33,22.31,0.197,17.89,596.33
101434,2025-04-28,2025-05-10,Riyadh,store,bronze,19,36.25,0.032,20.28,676.11
102414,2025-03-09,2025-03-21,Jeddah,store,bronze,17,43.3,0.252,16.61,553.61
100734,2024/06/14,2024-06-23,Jeddah,online,bronze,13,41.5,0.006,16.01,533.51
101898,2024/06/06,2024-06-19,Riyadh,store,gold,39,21.14,0.187,20.43,680.92
103613,2025/06/05,2025-06-08,Dammam,online,silver,34,16.42,0.142,14.08,469.17
104108,2025/05/01,2025-05-14,DAMMAM,store,bronze,11,20.42,0.013,6.89,229.54
100442,2024-08-08,2024-08-14,Riyadh,store,silver,16,6.61,0.098,2.87,95.57
103935,05/07/2025,2025-05-21, Jeddah,online,silver,7,50.54,0.406,6.37,212.24
100277,22 Feb 2025,2025-02-26,Riyadh,phone,silver,13,40.8,,14.26,475.5
103392,3 Oct 2024,2024-10-14,Dammam,store,gold,30,24.37,,15.19,506.2
101035,09/07/2024,2024-09-08,Jeddah,online,bronze,35,28.74,0.006,29.56,985.31
100427,3 Dec 2024,2024-12-14,Riyadh ,store,silver,19,14.07,0.279,5.79,192.87
102352,22 Jun 2025,2025-07-01,Abha,online,bronze,22,17.44,0.166,10.22,340.73
104693,2024-08-09,2024-08-10,Dammam,online,silver,12,44.99,0.065,14.67,489.11
104215,2024/11/08,2024-11-14,Jeddah,online,silver,39,21.89,0.042,25.11,837.0
103280,8 Apr 2025,2025-04-09,Riyadh,phone,bronze,10,29.93,,5.88,196.08
102332,28 Feb 2024,2024-03-09,JEDDAH,online,gold,14,60.56,0.384,15.37,512.38
102847,2024-03-25,2024-03-29,Riyadh,store,silver,27,170.44,0.232,104.15,3471.62
104067,7 May 2025,2025-05-18,Riyadh,online,silver,13,17.25,,4.99,166.36
101275,20 Jan 2024,2024-01-26,Riyadh,phone,gold,4,23.21,,2.17,72.39
102193,2024-04-18,2024-04-22,Dammam,online,bronze,15,46.47,0.026,19.68,655.86
102484,2024-06-28,2024-07-12,riyadh,store,gold,36,21.91,0.301,16.59,552.97
101705,2024/03/03,2024-03-07,Jeddah,phone,silver,7,23.88,,4.47,149.06
102526,2024-09-09,2024-09-14,Riyadh,online,silver,40,8.36,0.15,8.63,287.75
104126,6 May 2024,2024-05-09,riyadh,store,silver,40,27.01,0.109,28.98,965.99
102316,2024/09/30,2024-10-06,Riyadh ,phone,bronze,26,35.59,,21.85,728.47
100069,2024/12/19,2024-12-23,Riyadh,online,silver,8,51.1,0.068,11.24,374.57
102515,2025-05-23,2025-06-03,Riyadh ,store,gold,24,60.62,0.248,32.88,1095.97
100921,07/09/2024,2024-07-15,Riyadh,online,bronze,39,114.18,0.081,124.18,4139.29
101077,21 Apr 2025,2025-04-24,Jeddah,online,bronze,5,84.93,,9.34,311.46
101188,2024-04-21,2024-04-27,Tabuk,store,gold,17,32.57,0.152,13.78,459.33
100702,6 Nov 2024,2024-11-12,Riyadh,store,gold,16,26.76,0.245,9.8,326.71
100098,2024/03/04,2024-03-18,Riyadh,store,silver,39,21.22,0.08,23.11,770.43
100556,2024/04/13,2024-04-19,Riyadh,store,silver,8,86.77,0.13,18.26,608.58
104397,04/16/2025,2025-04-26,Riyadh ,store,bronze,6,132.36,0.45,13.25,441.68
103444,06/29/2024,2024-07-08, Jeddah,online,silver,24,9.88,0.168,6.1,203.24
101336,1 Oct 2024,2024-10-05,Abha,store,silver,20,39.92,0.23,19.15,638.35
103802,2024-06-08,2024-06-13,Riyadh,online,bronze,40,40.1,,32.61,1086.91
100346,24 Feb 2025,2025-03-10,Abha,online,silver,29,34.29,,24.58,819.38
102537,2025/01/26,2025-02-08,Abha,phone,silver,7,11.73,,2.03,67.72
100074,2025/01/13,2025-01-19,Riyadh ,store,bronze,1,66.91,,2.0,66.6
101960,2024/05/20,2024-05-31,DAMMAM,phone,silver,11,79.34,,22.86,762.09
101637,08/01/2024,2024-08-10,JEDDAH,store,bronze,39,16.86,0.131,16.54,551.44
101146,2024/04/18,2024-05-01,Riyadh ,online,bronze,20,35.6,0.118,18.28,609.26
104382,2024-06-17,2024-06-18,Riyadh,online,bronze,32,68.71,0.15,55.99,1866.32
102309,01/19/2024,2024-01-21,Jeddah,online,bronze,24,39.02,0.056,26.34,878.13
103575,27 Oct 2024,2024-11-08,Riyadh,online,gold,8,19.28,0.129,3.95,131.53
100716,8 Mar 2025,2025-03-18,Riyadh,online,bronze,26,69.67,0.148,48.17,1605.79
102780,08/28/2024,2024-09-06,Riyadh,store,silver,28,35.07,,21.19,706.26
101961,2025-05-22,2025-06-04,dammam ,online,bronze,31,10.16,0.038,9.0,299.96
101605,7 Jan 2025,2025-01-08,Riyadh ,store,bronze,24,13.2,0.151,8.34,278.05
100962,2025-06-11,2025-06-20,Jeddah,online,bronze,30,61.92,0.103,50.02,1667.42
103435,2024/06/30,2024-07-09,Riyadh,online,bronze,6,75.45,0.073,12.66,422.06
103944,2024/11/28,2024-12-04,dammam ,online,gold,23,39.25,,18.5,616.59
101647,2025/03/11,2025-03-16,Riyadh,store,bronze,29,124.95,0.431,61.48,2049.49
102757,2 Jun 2025,2025-06-09,Abha,online,bronze,35,35.76,0.102,35.08,1169.24
103455,22 Jun 2024,2024-06-23,Tabuk,store,bronze,34,49.7,,32.14,1071.31
102264,2025/06/30,2025-07-14,Riyadh,online,gold,15,68.62,0.209,25.23,840.92
104685,26 Feb 2025,2025-03-05,Tabuk,store,gold,26,35.81,0.206,21.73,724.29
101448,2024/10/10,2024-10-16,Jeddah,store,bronze,26,30.51,0.025,23.92,797.18
100515,2025-06-12,2025-06-14,Riyadh,online,silver,18,51.23,0.172,22.58,752.6
101923,2024/08/30,2024-09-01,Jeddah,phone,bronze,28,51.63,,24.44,814.74
101323,2025/02/10,2025-02-14,Riyadh,online,silver,32,20.6,0.209,15.72,523.86
100336,02/13/2024,2024-02-26,Dammam,store,silver,17,49.78,0.13,21.82,727.32
101346,2025/01/10,2025-01-22,Dammam,online,bronze,27,87.46,0.066,64.53,2151.11
104588,2024/02/08,2024-02-21,Tabuk,phone,bronze,26,32.11,,21.98,732.74
103890,19 Apr 2025,2025-04-21,Riyadh,online,bronze,5,44.27,0.075,6.07,202.37
101019,10/27/2024,2024-11-08,Riyadh,store,silver,28,35.77,0.207,24.8,826.5
102133,2024-09-19,2024-09-27,Tabuk,store,gold,12,45.43,0.434,9.12,304.16
103589,2024/03/18,2024-03-23,Dammam,store,bronze,14,51.17,0.248,16.16,538.71
100178,2025-04-03,2025-04-11,Tabuk,online,gold,9,38.23,0.214,8.23,274.44
103908,25 Dec 2024,2024-12-29,Tabuk,phone,silver,10,20.12,,5.33,177.58
101548,23 May 2025,2025-05-24,Dammam,phone,silver,4,53.25,,5.77,192.49
103250,2025/02/27,2025-03-08,Jeddah,online,bronze,33,31.66,0.156,26.2,873.29
100132,2024/02/18,2024-02-27,Tabuk,online,silver,24,106.36,,49.34,1644.53
102177,22 Feb 2024,2024-03-04, Jeddah,phone,gold,35,33.3,,22.08,735.94
101550,2024-12-26,2025-01-05,Riyadh,online,bronze,3,23.64,0.048,2.04,67.91
103240,2024-08-19,2024-08-28,riyadh,online,bronze,39,41.84,,35.03,1167.64
101382,2024-03-23,2024-03-30,Riyadh,online,silver,37,87.03,0.214,73.73,2457.73
101251,2024-10-21,2024-10-23,Riyadh,store,bronze,34,61.13,0.035,61.27,2042.44
102628,18 Jul 2024,2024-07-28,JEDDAH,store,bronze,20,35.94,0.197,17.14,571.24
102217,9 Sep 2024,2024-09-12,Riyadh,online,bronze,29,60.37,0.062,48.35,1611.77
100765,2025-06-16,2025-06-27,Tabuk,phone,silver,28,28.39,,18.88,629.47
103019,15 Apr 2024,2024-04-23,Riyadh ,online,bronze,28,56.92,0.089,43.25,1441.74
103063,2024/11/19,2024-11-27,Riyadh,online,bronze,30,95.64,,78.6,2620.12
100988,2025-05-05,2025-05-08,riyadh,store,silver,21,41.02,0.241,19.82,660.56
100343,22 May 2025,2025-05-25,Abha,phone,gold,32,44.25,,31.04,1034.69
104837,26 Apr 2025,2025-05-10,Riyadh,online,silver,26,30.68,,17.2,573.17
103215,27 Feb 2025,2025-03-07,Riyadh,online,silver,40,19.79,,17.7,590.0
101997,06/15/2024,2024-06-29,Riyadh,phone,gold,23,19.36,,10.03,334.2
101551,2024/03/02,2024-03-10,Riyadh,online,bronze,3,18.13,0.088,1.54,51.31
102726,30 Jan 2025,2025-02-07,DAMMAM,store,bronze,32,56.15,0.045,52.66,1755.18
101256,2025/01/31,2025-02-10,Abha,store,silver,20,59.11,,19.56,651.92
100260,03/14/2024,2024-03-25,JEDDAH,store,silver,1,55.12,0.184,1.34,44.77
103010,2024-07-11,2024-07-15,Dammam,online,silver,22,61.39,0.122,36.84,1227.88
103507,05/12/2024,2024-05-25, Jeddah,store,silver,14,27.19,0.114,9.96,332.14
103021,22 Apr 2024,2024-04-25,Jeddah,online,bronze,27,51.79,0.124,37.4,1246.73
102111,2024-10-26,2024-11-05,Jeddah,online,bronze,20,123.56,,54.3,1810.08
104864,26 Nov 2024,2024-12-08,Dammam,store,gold,13,10.65,,2.5,83.3
100196,2025/02/27,2025-03-10,Riyadh,online,bronze,17,35.97,0.148,15.07,502.41
100148,2024/12/18,2024-12-23,Jeddah,store,gold,12,30.71,,7.44,247.88
102060,1 Apr 2024,2024-04-09,Riyadh,online,gold,40,32.64,0.131,34.7,1156.81
103996,2024-09-08,2024-09-16,Riyadh,phone,silver,31,66.93,,56.22,1874.16
100700,2025/01/14,2025-01-19,riyadh,store,silver,23,53.61,0.177,29.68,989.45
100264,2024-02-11,2024-02-12,Riyadh ,phone,bronze,12,56.4,,16.57,552.4
104334,05/10/2024,2024-05-14,Jeddah,store,bronze,31,66.95,0.245,47.22,1573.96
102334,16 Nov 2024,2024-11-17,Riyadh,online,bronze,39,10.62,0.25,9.03,301.03
100748,25 Jun 2024,2024-06-28,JEDDAH,online,bronze,19,15.43,0.074,8.16,271.84
103453,27 Feb 2025,2025-03-07,Riyadh,online,bronze,17,66.18,0.182,27.78,925.96
101384,2025/06/01,2025-06-06,TABUK ,online,silver,28,64.1,0.229,42.94,1431.48
104487,30 May 2024,2024-06-08,dammam ,store,bronze,9,108.49,0.046,27.72,924.08
103228,2024/02/08,2024-02-12,riyadh,online,bronze,25,50.77,0.15,32.63,1087.73
102226,2025/05/19,2025-06-01,Riyadh,online,bronze,13,20.51,0.059,7.65,254.87
101661,07/08/2024,2024-07-15,Riyadh ,store,bronze,16,10.13,0.191,3.91,130.45
104481,2024/07/09,2024-07-22,Jeddah,online,bronze,7,7.62,0.084,1.5,50.15
103774,2024-08-30,2024-09-02,Abha,phone,bronze,21,31.79,,17.67,588.93
100934,2025-02-04,2025-02-11,dammam ,online,silver,32,13.6,0.353,8.43,281.06
103110,2025/05/09,2025-05-18,tabuk,online,bronze,4,55.23,0.114,5.87,195.59
104706,19 Apr 2024,2024-04-20,Riyadh ,store,bronze,15,49.82,,16.32,544.03
102233,2024-12-03,2024-12-13,Riyadh,phone,bronze,6,12.4,,2.21,73.83
102582,2025-03-25,2025-04-07,Abha,phone,bronze,28,63.19,,42.26,1408.55
100552,2024-01-07,2024-01-15,Riyadh,online,bronze,8,34.03,0.057,7.48,249.33
100401,17 Oct 2024,2024-10-25,Riyadh ,online,bronze,40,18.39,0.106,19.37,645.57
100749,2024-11-02,2024-11-09,Abha,online,silver,39,9.69,0.08,10.54,351.47
104468,9 Apr 2024,2024-04-18,dammam ,online,silver,2,3.42,0.104,0.18,6.07
103086,04/30/2025,2025-05-09,riyadh,online,silver,20,52.97,,28.54,951.29
100030,21 Nov 2024,2024-11-27,Dammam,phone,bronze,38,12.99,,13.8,459.84
101822,2024/04/02,2024-04-05,Jeddah,store,gold,12,13.74,0.232,3.83,127.71
103218,2024/11/25,2024-12-04,Riyadh,online,silver,18,17.81,0.107,9.07,302.33
101949,27 Sep 2024,2024-10-07,Riyadh,online,silver,34,87.86,0.152,74.2,2473.24
103772,2025/04/05,2025-04-06,tabuk,online,silver,2,20.53,0.308,0.85,28.4
103436,2025/01/22,2025-01-31,Jeddah,online,silver,20,22.28,0.104,11.79,392.97
101577,2024/11/29,2024-12-08,Abha,online,silver,27,245.76,,140.87,4695.51
103711,2025/01/13,2025-01-25,Abha,store,bronze,20,131.88,0.18,65.75,2191.78
100071,10 May 2025,2025-05-23,Riyadh,store,bronze,18,41.75,0.171,18.33,610.99
101332,30 Dec 2024,2025-01-04,JEDDAH,online,silver,34,37.18,0.136,33.15,1105.07
100612,2024/03/09,2024-03-11,Dammam,online,bronze,24,40.96,0.054,28.22,940.58
103156,21 Dec 2024,2024-12-31,Riyadh ,phone,silver,19,11.19,,4.92,164.09
101678,2025-02-19,2025-03-04,Jeddah,online,silver,12,51.41,,17.63,587.72
104302,2024-12-15,2024-12-23,Dammam,online,bronze,15,17.83,0.138,6.84,228.13
101094,13 Nov 2024,2024-11-20,Riyadh ,store,silver,20,131.95,0.202,62.18,2072.82
103413,2025-01-31,2025-02-13,Jeddah,store,gold,17,69.46,0.244,27.71,923.52
102734,2024/07/04,2024-07-10,Riyadh,store,bronze,20,21.38,0.068,11.97,398.88
102210,19 May 2025,2025-05-30,Riyadh,online,bronze,22,6.52,0.058,4.01,133.71
103458,30 Jun 2025,2025-07-10,Tabuk,store,silver,11,33.34,0.16,9.35,311.62
100875,2025-01-30,2025-02-02,Dammam,store,bronze,15,34.08,0.144,13.01,433.58
104344,2024-01-31,2024-02-02,Riyadh,phone,bronze,20,31.72,,14.91,496.84
103936,2024/09/27,2024-10-04,Riyadh,online,silver,24,65.5,0.201,38.36,1278.78
103385,21 Oct 2024,2024-10-28,Riyadh,online,silver,39,38.82,0.047,43.21,1440.28
101126,2024-05-23,2024-06-05,Jeddah,online,bronze,28,27.21,0.299,16.12,537.22
102958,6 Feb 2025,2025-02-20,riyadh,store,gold,34,48.53,0.117,44.57,1485.55
101841,16 Sep 2024,2024-09-19,Riyadh,store,silver,6,36.03,0.123,5.77,192.49
103146,03/12/2024,2024-03-24,Dammam,phone,bronze,22,52.94,,30.13,1004.42
102183,2024/02/05,2024-02-14,Abha,online,silver,17,7.63,0.082,3.68,122.55
102877,2025/02/15,2025-02-28,Riyadh,online,silver,1,25.55,0.268,0.56,18.72
100924,08/07/2024,2024-08-21,Jeddah,store,gold,21,17.57,0.134,9.79,326.26
103888,16 Jun 2024,2024-06-21,abha,store,bronze,37,42.08,0.185,36.59,1219.51
101733,2024-02-23,2024-03-08,Dammam,online,gold,11,26.59,0.138,7.27,242.26
100023,2024/05/14,2024-05-22,Tabuk,store,silver,14,13.9,0.186,4.83,160.88
104174,12/05/2024,2024-12-18,riyadh,online,bronze,24,22.18,,10.95,364.96
102985,14 May 2024,2024-05-27,riyadh,store,gold,4,20.77,0.388,1.55,51.64
103408,23 Jun 2024,2024-07-01,Riyadh ,online,silver,39,45.46,0.183,42.64,1421.22
103007,2024-06-02,2024-06-07,Jeddah,online,silver,13,16.55,,4.8,159.93
100465,9 May 2025,2025-05-13,Jeddah,store,bronze,1,130.94,,3.19,106.48
100415,10 Oct 2024,2024-10-21,riyadh,online,gold,15,12.53,0.395,3.43,114.47
100028,21 Oct 2024,2024-10-29,Riyadh,online,silver,30,34.78,0.126,27.59,919.68
103854,03/25/2024,2024-03-26,Jeddah,store,gold,7,128.11,,19.28,642.74
103980,16 Mar 2024,2024-03-26,Dammam,store,silver,36,39.29,0.068,41.74,1391.23
100330,2024/04/22,2024-05-01,Riyadh,online,gold,17,42.7,0.225,16.82,560.51
103285,05/29/2024,2024-06-08,Riyadh,phone,gold,29,34.94,,20.57,685.63
100852,7 May 2025,2025-05-14,Riyadh ,online,bronze,27,13.22,0.08,9.76,325.44
100480,03/10/2024,2024-03-14,JEDDAH,online,bronze,23,12.54,0.235,6.7,223.24
101186,12 Sep 2024,2024-09-19,abha,phone,silver,15,42.67,,18.05,601.79
104748,4 May 2024,2024-05-17,Dammam,online,bronze,2,38.79,0.18,1.89,63.15
100832,2024/02/02,2024-02-03,Jeddah,store,bronze,40,25.28,0.122,26.92,897.34
100238,2025-06-09,2025-06-10,abha,online,bronze,15,20.66,0.069,8.61,287.09
104211,08/20/2024,2024-08-29,Dammam,store,bronze,29,27.56,0.09,22.16,738.83
103759,05/19/2025,2025-05-23,Tabuk,online,gold,27,57.87,,29.28,976.11
100411,2024-12-26,2024-12-28,Dammam,online,silver,37,45.36,0.316,34.12,1137.38
102552,12/10/2024,2024-12-19,Jeddah,online,silver,15,20.14,0.226,7.21,240.26
104819,2024-12-17,2024-12-21,Jeddah,online,silver,4,92.72,0.299,7.81,260.46
103582,2024/05/25,2024-05-28,Abha,online,silver,37,67.93,,41.02,1367.48
103698,2024/02/12,2024-02-23,Riyadh,store,silver,18,14.53,0.222,6.06,201.88
101825,31 Jan 2025,2025-02-10,Dammam,phone,bronze,24,33.62,,24.2,806.68
104278,2024/12/06,2024-12-10,Abha,online,silver,26,25.59,0.222,15.41,513.64
100950,05/21/2024,2024-05-25,riyadh,store,silver,35,86.78,0.159,75.49,2516.38
101602,18 Dec 2024,2024-12-24,Riyadh,online,gold,11,78.77,0.19,21.31,710.31
100863,03/03/2024,2024-03-10,abha,phone,bronze,12,75.34,,21.76,725.44
101516,2024-12-03,2024-12-04,riyadh,online,silver,8,163.97,0.319,26.43,880.92
102932,9 Jun 2024,2024-06-20,Riyadh,store,bronze,26,45.58,0.135,31.94,1064.5
103335,02/06/2025,2025-02-16,Jeddah,online,gold,24,11.2,,6.85,228.33
104252,01/29/2024,2024-02-03,riyadh,online,silver,20,37.21,0.101,20.08,669.48
103706,2024-09-02,2024-09-07,Riyadh,online,bronze,33,27.81,0.13,24.23,807.67
103776,2025-03-18,2025-03-29,Jeddah,online,silver,39,344.34,0.079,360.03,12000.89
104736,06/29/2024,2024-07-01,Dammam,store,bronze,25,49.75,0.103,32.86,1095.23
103921,2025-04-07,2025-04-20,Riyadh,online,bronze,37,40.27,0.217,34.46,1148.8
101222,05/21/2024,2024-06-03,Riyadh,online,gold,15,10.96,0.226,3.91,130.31
102674,11 Feb 2024,2024-02-15,Jeddah,phone,gold,2,82.37,,3.65,121.64
100903,4 Jan 2024,2024-01-09,Riyadh,phone,bronze,33,13.27,,10.28,342.74
102446,02/22/2024,2024-02-29,Jeddah,store,bronze,8,31.59,,5.11,170.26
101195,2024/04/26,2024-04-27,abha,phone,bronze,18,83.85,,44.65,1488.38
104201,2024-12-19,2025-01-02,Riyadh,phone,silver,10,77.03,,18.81,626.88
100443,2024/07/22,2024-07-31,DAMMAM,online,bronze,33,118.17,0.126,100.64,3354.72
100669,2024-07-27,2024-08-08,Riyadh,online,silver,26,24.16,0.223,15.01,500.25
103015,2024/03/30,2024-04-04,Riyadh,online,bronze,18,281.84,0.261,114.27,3809.0
103839,9 Mar 2024,2024-03-12,Abha,online,silver,17,9.7,,4.06,135.34
101583,05/07/2025,2025-05-20,JEDDAH,online,silver,29,63.64,0.081,51.8,1726.82
103300,2024/10/07,2024-10-15,Riyadh,store,silver,22,58.26,0.122,33.77,1125.63
101381,2025-01-28,2025-02-06, Jeddah,online,bronze,40,103.72,0.159,105.99,3533.07
101533,03/16/2025,2025-03-30,Jeddah,online,bronze,34,27.21,0.069,25.83,861.05
100481,2025-06-20,2025-06-29,Jeddah,online,bronze,23,35.92,0.029,23.07,769.05
102385,09/20/2024,2024-09-29,Riyadh,online,bronze,1,375.87,0.127,9.99,332.95
104782,2025-05-23,2025-05-25,TABUK ,phone,silver,26,47.73,,27.39,912.86
100781,16 Jan 2024,2024-01-26,Riyadh,phone,silver,7,52.1,,8.74,291.43
103317,2024-01-25,2024-01-27,Dammam,online,silver,23,16.09,0.268,8.19,272.9
101911,2024/08/02,2024-08-06,Riyadh,online,bronze,40,75.54,0.15,75.47,2515.72
104144,19 Oct 2024,2024-10-25,Jeddah,online,bronze,16,5.43,,2.31,77.13
101404,2024-11-22,2024-11-24,Riyadh,phone,bronze,31,33.46,,28.83,960.93
102411,08/01/2024,2024-08-13,Dammam,online,silver,36,24.41,,21.53,717.53
100166,09/23/2024,2024-10-01, Jeddah,phone,silver,40,76.78,,78.07,2602.41
104505,2024-06-24,2024-06-28,Riyadh,store,silver,24,38.67,,16.8,559.97
100723,4 Jan 2024,2024-01-10,Riyadh ,store,silver,30,64.19,0.12,51.79,1726.25
102667,2024/07/19,2024-07-31,Tabuk,store,bronze,23,41.28,0.132,25.35,844.96
102212,2024-03-03,2024-03-17,Jeddah,online,silver,2,46.55,0.156,2.29,76.2
100111,05/25/2025,2025-06-07,Jeddah,online,bronze,5,43.81,0.109,5.87,195.68
100737,20 Jan 2025,2025-02-03,Riyadh,online,gold,31,106.62,0.227,76.47,2549.1
103359,2 Jan 2024,2024-01-07,Dammam,online,gold,40,23.34,,22.64,754.76
104385,2024/07/02,2024-07-04,Abha,store,silver,13,35.39,0.091,12.6,419.99
100859,2025-05-25,2025-05-26, Jeddah,phone,bronze,23,44.8,,30.63,1021.16
101099,02/17/2024,2024-02-29,Abha,store,bronze,15,60.26,0.246,20.18,672.67
104480,2024/12/28,2025-01-03,Tabuk,online,bronze,33,32.64,0.184,26.09,869.82
100910,2024/06/20,2024-06-21,Riyadh,online,silver,7,116.84,0.082,22.16,738.82
102053,2024/12/29,2025-01-03,Jeddah,phone,silver,18,82.42,,38.36,1278.66
104708,13 Sep 2024,2024-09-14,Jeddah,online,bronze,32,22.68,0.062,20.12,670.66
101525,01/28/2025,2025-02-06,Dammam,phone,bronze,28,40.66,,32.73,1090.96
104167,2024-11-27,2024-12-03,Riyadh,online,silver,11,55.83,0.244,14.2,473.34
101659,2024-03-08,2024-03-16,Jeddah,store,bronze,6,54.54,0.376,5.93,197.73
101815,2025/01/08,2025-01-10,Abha,store,bronze,8,78.8,0.058,17.64,588.16
103957,2025/05/05,2025-05-15,Tabuk,store,bronze,31,12.38,0.192,9.45,315.0
104379,30 Nov 2024,2024-12-04,Tabuk,online,bronze,23,7.55,0.037,5.05,168.24
100842,2024-10-22,2024-11-04,Abha,store,bronze,40,46.16,0.031,53.49,1783.13
100347,2025-04-26,2025-05-05,Tabuk,online,gold,13,17.92,0.159,5.8,193.38
100355,2024/10/11,2024-10-20,JEDDAH,online,silver,34,57.14,0.155,50.24,1674.65
101165,04/13/2025,2025-04-22,Riyadh,online,silver,11,42.11,0.096,12.99,432.98
100412,10/25/2024,2024-11-07,Dammam,online,silver,23,34.34,,16.44,547.84
103139,2025/01/25,2025-02-04,Dammam,store,bronze,38,57.88,0.125,57.71,1923.68
100011,2025-04-18,2025-04-27,Jeddah,online,silver,14,48.27,0.058,18.96,631.91
103960,14 Sep 2024,2024-09-17,Jeddah,online,bronze,21,70.4,,37.58,1252.7
103626,2025/03/31,2025-04-07,Jeddah,online,silver,40,34.95,,30.84,1027.93
103991,2024/05/09,2024-05-20,Tabuk,store,bronze,22,30.09,0.062,18.86,628.74
104022,2025-02-09,2025-02-14,Riyadh ,phone,bronze,40,22.81,,22.49,749.72
102497,12/06/2024,2024-12-16,Jeddah,store,silver,9,8.3,0.153,1.85,61.67
103058,04/29/2024,2024-05-11,Riyadh,store,silver,7,19.92,0.183,3.53,117.63
104019,2024-07-12,2024-07-14,Riyadh,online,bronze,5,51.13,0.053,7.43,247.52
101558,17 Aug 2024,2024-08-22,Jeddah,online,bronze,40,34.58,0.129,36.97,1232.25
103406,2025-06-18,2025-06-24,Abha,store,bronze,7,98.94,0.253,15.38,512.62
104115,2024-02-06,2024-02-17,Dammam,online,bronze,11,20.84,0.1,6.25,208.31
101623,2025/04/09,2025-04-20,Abha,online,gold,18,35.49,,12.01,400.39
104586,2024/10/10,2024-10-16,Dammam,online,silver,32,84.64,0.047,80.0,2666.67
104283,2024-01-20,2024-02-02,Dammam,store,gold,1,30.07,,0.57,18.94
101517,2025/02/07,2025-02-20,riyadh,online,bronze,24,61.44,,41.26,1375.37
101224,2025-02-20,2025-03-06,dammam ,online,gold,28,60.71,0.168,42.05,1401.7
103843,2025/02/09,2025-02-17,dammam ,online,bronze,4,27.21,0.028,3.23,107.56
104010,28 Jun 2024,2024-07-04,Dammam,online,bronze,32,118.32,0.07,104.75,3491.51
101092,03/08/2025,2025-03-10,Dammam,online,silver,25,12.9,0.207,7.66,255.19
100203,2025/06/30,2025-07-05,Jeddah,online,bronze,27,59.19,0.132,40.55,1351.65
102294,2025-03-09,2025-03-10,Riyadh,online,silver,40,58.56,0.267,51.35,1711.62
103658,31 Mar 2025,2025-04-14, Jeddah,online,bronze,17,38.83,0.048,19.21,640.2
101390,03/26/2024,2024-04-07,Riyadh,store,bronze,31,13.13,,11.0,366.61
101003,2025/06/25,2025-07-04,riyadh,online,bronze,15,112.29,0.175,42.28,1409.3
104669,2024-09-13,2024-09-25,Abha,online,silver,12,24.71,0.143,7.29,243.01
100195,02/02/2024,2024-02-05,Riyadh ,store,gold,8,104.62,0.108,22.34,744.52
101357,2025-02-23,2025-02-28,Jeddah,online,gold,15,37.8,0.18,14.1,469.88
102864,2024-09-23,2024-09-27,Riyadh ,store,silver,37,66.56,0.131,63.64,2121.36
101359,2024-01-17,2024-01-23,dammam ,online,silver,40,49.69,0.091,56.86,1895.24
100313,2024/01/19,2024-02-01,Riyadh,online,bronze,28,29.58,0.274,17.76,592.07
103015,2024/03/30,2024-04-04,Riyadh,online,bronze,18,281.84,0.261,114.27,3809.0
101096,01/04/2024,2024-01-10,Jeddah,online,silver,28,73.76,0.109,54.54,1817.84
100589,2024-02-18,2024-02-29,Riyadh,online,bronze,4,19.26,0.234,1.75,58.39
103231,26 Dec 2024,2024-12-28,Jeddah,online,gold,33,50.22,,29.31,977.01
100599,2025-06-01,2025-06-05,Tabuk,store,silver,35,36.35,0.126,33.68,1122.56
103623,31 Jul 2024,2024-08-09,Jeddah,online,silver,1,28.28,0.28,0.6,19.96
103534,07/09/2024,2024-07-21,Riyadh,online,gold,30,50.82,,31.99,1066.27
104812,2024/02/24,2024-03-06,Dammam,online,bronze,1,47.29,0.077,1.31,43.52
101060,2024/05/20,2024-05-31,dammam ,online,bronze,26,19.44,0.07,14.14,471.22
100013,03/27/2024,2024-04-01,Dammam,store,bronze,6,19.74,0.161,2.97,99.0
103848,12 Jun 2024,2024-06-19,Dammam,phone,bronze,32,85.32,,79.76,2658.75
100476,10/25/2024,2024-11-06,Riyadh ,online,silver,11,72.34,0.146,20.45,681.62
103065,12/12/2024,2024-12-16,Jeddah,store,silver,14,14.77,0.305,4.3,143.21
100348,2024-09-06,2024-09-09,Riyadh,phone,bronze,21,129.49,,82.26,2742.11
100461,8 Jan 2024,2024-01-12,Jeddah,store,silver,19,44.94,,17.84,594.81
102692,2024-03-30,2024-04-10, Jeddah,store,bronze,11,40.08,0.075,11.76,391.94
104431,9 Jul 2024,2024-07-14,Riyadh,online,bronze,34,28.9,0.133,25.61,853.79
